method,image_rel,gt,pred,confidence_basecsv,ned,accuracy,sigma,ssim,tenengrad,delta_mu,contrast_pr,contrast_gain,key,idx,filename,sharp_score,low_light_score,contrast_score,noise_score
baseline,552_STORE.png,STORE,astore,0.0060065705329179,0.0,0,41.53582470437748,0.0,62877286.0,0.0,0.4392156862745098,0.0,552_STORE.png,552,552_STORE.png,0.713100858211543,0.7481441254800469,0.439215681882353,0.0381728833668668
baseline,553_STUDIOS.png,STUDIOS,studios,0.0398984290659427,0.0,0,46.52681457030895,0.0,620013458.0,0.0,0.5372549019607843,0.0,553_STUDIOS.png,553,553_STUDIOS.png,0.7659826710790182,0.3887446365741741,0.5333333280000001,0.0244484062623973
baseline,554_SUAN.png,SUAN,xsuane,0.0389203988015651,0.0,0,28.86333009858543,0.0,180093802.0,0.0,0.2941176470588235,0.0,554_SUAN.png,554,554_SUAN.png,0.7691487188401722,0.4311350462497544,0.4313725447058824,0.0678396124328028
baseline,555_Seventh.png,Seventh,seventh,0.0681722164154052,0.8571428571428572,0,20.73924587700648,0.0,22328496.0,0.0,0.2003921568627536,0.0,555_Seventh.png,555,555_Seventh.png,0.6751425872331033,0.4700655924472941,0.199999998,0.0211427297260146
baseline,556_Snacks.png,Snacks,snacks,0.6095642447471619,0.8333333333333334,0,62.36634793915592,0.0,291261030.0,0.0,0.5882352941176471,0.0,556_Snacks.png,556,556_Snacks.png,0.7317755049250277,0.4538156127544606,0.5843137196470589,0.025653602679549
baseline,557_TACOS.png,TACOS,tacos,0.3685497045516968,0.0,0,36.98254655544469,0.0,201323256.0,0.0,0.3529411764705882,0.0,557_TACOS.png,557,557_TACOS.png,0.7324255904605177,0.278440915359272,0.3568627415294118,0.0212371791323226
baseline,558_TES.png,TES,tes,0.1651119142770767,0.0,0,52.90210629897381,0.0,36096198.0,0.0,0.592156862745098,0.0,558_TES.png,558,558_TES.png,0.7774563572375134,0.3808604028815156,0.5960784254117648,0.0319447293558415
baseline,559_THE.png,THE,the,0.1344132870435714,0.0,0,15.033294806897954,0.0,8774454.0,0.0,0.1607843137254902,0.0,559_THE.png,559,559_THE.png,0.6265190351896754,0.4260598682480755,0.1568627435294118,0.0574230020163455
baseline,560_THE.png,THE,the,0.3108691871166229,0.0,0,42.58709712445554,0.0,51497706.0,0.0,0.4470588235294118,0.0,560_THE.png,560,560_THE.png,0.7419332745693286,0.452613718362399,0.4431372504705883,0.0330248149158355
baseline,561_TICKE.png,TICKE,tick,0.1450589895248413,0.0,0,42.21652934938098,0.0,251442882.0,0.0,0.396078431372549,0.0,561_TICKE.png,561,561_TICKE.png,0.7397092649600104,0.3653609065512608,0.3999999960000001,0.0285002341406578
baseline,562_TICKETS.png,TICKETS,ticketis,0.0848825201392173,0.0,0,54.174241856967946,0.0,174307596.0,0.0,0.5215686274509804,0.0,562_TICKETS.png,562,562_TICKETS.png,0.727234415761936,0.2655685367241335,0.5215686222352942,0.0329137751294621
baseline,563_TO.png,TO,to,0.3351776301860809,0.0,0,43.03802376037783,0.0,44177648.0,0.0,0.4666666666666667,0.0,563_TO.png,563,563_TO.png,0.6959149131489379,0.2130308430262113,0.466666662,0.0187791664941
baseline,564_TOOL.png,TOOL,tool,0.1491040587425232,0.0,0,39.0215795570807,0.0,58105604.0,0.0,0.3843137254901961,0.0,564_TOOL.png,564,564_TOOL.png,0.691142165071432,0.389421392734613,0.3843137216470589,0.0934112174262032
baseline,565_TORTAS.png,TORTAS,tortas,0.1734648495912552,0.0,0,41.52969958779095,0.0,204393754.0,0.0,0.392156862745098,0.0,565_TORTAS.png,565,565_TORTAS.png,0.7490906861514857,0.2612919742095516,0.3921568588235294,0.0200029476823204
baseline,566_TOYOTA.png,TOYOTA,toyta,0.025863816961646,0.0,0,14.074586803767572,0.0,16595116.0,0.0,0.1372549019607843,0.0,566_TOYOTA.png,566,566_TOYOTA.png,0.7199402057656511,0.7578254364040523,0.133333332,0.0382774760778967
baseline,567_Tea.png,Tea,tea,0.0009166679810732,0.6666666666666667,0,33.02374588553124,0.0,79203366.0,0.0,0.3098039215686274,0.0,567_Tea.png,567,567_Tea.png,0.6873480112042254,0.2136882930626378,0.3098039184705883,0.0379193147940578
baseline,568_Tenants.png,Tenants,tenants,0.0087795667350292,0.8571428571428572,0,22.83147763950833,0.0,43733304.0,0.0,0.2431372549019607,0.0,568_Tenants.png,568,568_Tenants.png,0.6916169498490409,0.4139403050128679,0.2470588210588235,0.0319810643559179
baseline,569_Top.png,Top,top,0.2541336119174957,0.6666666666666667,0,33.1708331563589,0.0,26497886.0,0.0,0.3529411764705882,0.0,569_Top.png,569,569_Top.png,0.6538730163387279,0.4005004801392702,0.3529411729411765,0.0716104947035345
baseline,570_UNIVER.png,UNIVER,univer,0.3807804882526397,0.0,0,21.620220006603045,0.0,12624570.0,0.0,0.2352941176470588,0.0,570_UNIVER.png,570,570_UNIVER.png,0.6538313872902067,0.2169246181260991,0.2392156838823529,0.0533427985502968
baseline,571_UPGRADES.png,UPGRADES,upgrades,0.3368451595306396,0.0,0,65.63593539055601,0.0,217945892.0,0.0,0.611764705882353,0.0,571_UPGRADES.png,571,571_UPGRADES.png,0.8215572389645528,0.3740452978485294,0.611764699764706,0.0296694544679839
baseline,572_USED.png,USED,e,0.027035916224122,0.0,0,27.32877171148723,0.0,49849570.0,0.0,0.2745098039215686,0.0,572_USED.png,572,572_USED.png,0.724666219579339,0.824434694272613,0.2823529383529412,0.0458509255359509
baseline,573_Uni.png,Uni,hunie,0.0004325055924709,0.4,0,41.9181628616543,0.0,99424700.0,0.0,0.4392156862745098,0.0,573_Uni.png,573,573_Uni.png,0.7297321936674662,0.5542538366978754,0.439215681882353,0.0304726049024655
baseline,574_VERTICAL.png,VERTICAL,tertoa,6.903660687385127e-05,0.0,0,13.084159218503109,0.0,21183316.0,0.0,0.1294117647058823,0.0,574_VERTICAL.png,574,574_VERTICAL.png,0.6657212225913702,0.262252910152051,0.133333332,0.0242540561634318
baseline,575_WERE.png,WERE,were,0.2423905581235885,0.0,0,28.141593079837428,0.0,81546444.0,0.0,0.2901960784313726,0.0,575_WERE.png,575,575_WERE.png,0.6714389571989843,0.1927300871906928,0.2862745069411765,0.0222207380599056
baseline,576_WHEN.png,WHEN,when,0.3799677789211273,0.0,0,47.49555357287842,0.0,92090822.0,0.0,0.5058823529411764,0.0,576_WHEN.png,576,576_WHEN.png,0.6858485229038526,0.4218406529930947,0.5019607792941178,0.0321786062319798
baseline,577_WINGS.png,WINGS,wings,0.8996064066886902,0.0,0,38.62505599150959,0.0,88188014.0,0.0,0.4392156862745098,0.0,577_WINGS.png,577,577_WINGS.png,0.7048151352426474,0.2139190264691554,0.439215681882353,0.0212856623717143
baseline,578_Wal.png,Wal,wal,0.1175359189510345,0.6666666666666667,0,54.9191206003997,0.0,87393646.0,0.0,0.6588235294117647,0.0,578_Wal.png,578,578_Wal.png,0.7106871900270225,0.3033892203720055,0.6588235228235295,0.0556616730063201
baseline,579_With.png,With,with,0.23680479824543,0.75,0,24.66184212193645,0.0,31151344.0,0.0,0.2588235294117647,0.0,579_With.png,579,579_With.png,0.6776913923426716,0.4261459114021036,0.2627450954117648,0.034530181768922
baseline,580_YOU.png,YOU,you,0.2562186121940613,0.0,0,40.73025108520597,0.0,60665982.0,0.0,0.4156862745098039,0.0,580_YOU.png,580,580_YOU.png,0.6696353108587793,0.4453752165987626,0.4156862703529412,0.0294074553418737
baseline,581_YOUR.png,YOUR,rour,0.0616089403629303,0.0,0,13.080078783947934,0.0,7966184.0,0.0,0.1686274509803921,0.0,581_YOUR.png,581,581_YOUR.png,0.6237157320798223,0.9145828889788647,0.1098039204705882,0.0392888928414163
baseline,582_alley.png,alley,aliey,0.0278544854372739,0.8,0,41.44624235344841,0.0,247495938.0,0.0,0.396078431372549,0.0,582_alley.png,582,582_alley.png,0.738785361811084,0.4109015788515995,0.3960784274117647,0.0297586288198568
baseline,583_any.png,any,anu,0.0390836223959922,0.6666666666666667,0,45.727257351771385,0.0,89180694.0,0.0,0.4549019607843137,0.0,583_any.png,583,583_any.png,0.7108803457248091,0.231435239974201,0.4588235248235294,0.0289919320825706
baseline,584_cien.png,cien,cien,0.2209335565567016,1.0,1,25.502545812761664,0.0,134968560.0,0.0,0.2666666666666666,0.0,584_cien.png,584,584_cien.png,0.7092753476605863,0.4577757895208372,0.2705882325882353,0.0156279720534054
baseline,585_com.png,com,com,0.0457081608474254,1.0,1,21.97466780627283,0.0,29918788.0,0.0,0.2,0.0,585_com.png,585,585_com.png,0.6974944734552806,0.5269521871459057,0.1960784294117647,0.0234714446195632
baseline,586_da.png,da,da,0.289542406797409,1.0,1,31.573454272804227,0.0,64399626.0,0.0,0.3098039215686274,0.0,586_da.png,586,586_da.png,0.6725615315856022,0.4272391511797589,0.3137254870588236,0.0178352073366423
baseline,587_eck.png,eck,eck,0.4283407628536224,1.0,1,43.03609897163702,0.0,79504302.0,0.0,0.4117647058823529,0.0,587_eck.png,587,587_eck.png,0.7466269548423086,0.4013609981650393,0.4156862703529412,0.028437566843647
baseline,588_jayce.png,jayce,hvc,3.460052903392352e-05,0.1999999999999999,0,14.331813983566809,0.0,66445076.0,0.0,0.0980392156862745,0.0,588_jayce.png,588,588_jayce.png,0.7270987439475459,0.1577190197716379,0.0980392147058823,0.0153879462951852
baseline,589_kathy.png,kathy,,0.000449502695119,0.0,0,11.647245089455437,0.0,55464788.0,0.0,0.0823529411764705,0.0,589_kathy.png,589,589_kathy.png,0.7163322180200851,0.1618500797584793,0.0823529403529411,0.0294124030184971
baseline,590_keep.png,keep,keep,0.2123186588287353,1.0,1,40.489946781324655,0.0,147929536.0,0.0,0.3803921568627451,0.0,590_keep.png,590,590_keep.png,0.7023655830532549,0.2195144576598725,0.3843137216470589,0.0104325137531965
baseline,591_kids.png,kids,kidse,0.1031058207154274,0.8,0,35.7934720646061,0.0,32572374.0,0.0,0.3607843137254902,0.0,591_kids.png,591,591_kids.png,0.6839090331132078,0.3710697366178665,0.3607843101176471,0.0583572595357542
baseline,592_nation.png,nation,nation,0.0584704503417015,1.0,1,30.60473770701776,0.0,49230484.0,0.0,0.3411764705882353,0.0,592_nation.png,592,592_nation.png,0.7170829056853223,0.4022816359058824,0.3450980357647059,0.0318075596902468
baseline,593_nikita.png,nikita,nkha,1.824717969611811e-06,0.5,0,16.805609120674593,0.0,120836918.0,0.0,0.0823529411764705,0.0,593_nikita.png,593,593_nikita.png,0.774047470050201,0.1176187289467686,0.0784313717647059,0.0115780661447031
baseline,594_no.png,no,no,0.0020484293345361,1.0,1,34.26539216786078,0.0,60650644.0,0.0,0.2549019607843137,0.0,594_no.png,594,594_no.png,0.7392842049826885,0.2117036415736089,0.2549019582352941,0.007964831059633
baseline,595_remove.png,remove,remove,0.5710721015930176,1.0,1,39.810361132903125,0.0,185237616.0,0.0,0.3725490196078431,0.0,595_remove.png,595,595_remove.png,0.7464769357272572,0.2113547095961341,0.372549015882353,0.0103378255905987
baseline,596_sit.png,sit,sit,0.1554519236087799,1.0,1,41.49629834518694,0.0,67944108.0,0.0,0.4117647058823529,0.0,596_sit.png,596,596_sit.png,0.6575852103108702,0.2653227121753423,0.4117647017647059,0.0207133977218766
baseline,597_supreme.png,supreme,supreme,0.9500442743301392,1.0,1,42.53210345483773,0.0,541010548.0,0.0,0.4274509803921568,0.0,597_supreme.png,597,597_supreme.png,0.7774576567810749,0.7263086949211905,0.4274509761176471,0.0224461237135218
baseline,598_uenteHills.png,uenteHills,uentehlls,0.0034525471273809,0.8,0,26.29831798582872,0.0,72872578.0,0.0,0.2666666666666666,0.0,598_uenteHills.png,598,598_uenteHills.png,0.7488697966854336,0.523645574207443,0.2627450954117648,0.0394969552229998
baseline,599_win.png,win,win,0.1191214993596077,1.0,1,33.37115839762251,0.0,56652476.0,0.0,0.3568627450980392,0.0,599_win.png,599,599_win.png,0.6483214621023105,0.3328887164748129,0.3568627415294118,0.0162574837276513
